"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESICUUS","200111","4.78","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200112","4.78","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200113","5.05","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200201","4.73","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200202","4.76","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200203","4.73","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200204","4.73","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200205","4.78","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200206","5.03","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200207","5.27","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200208","5.15","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200209","4.98","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200210","4.91","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200211","4.71","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200212","4.72","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200213","4.88","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200301","4.92","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200302","4.99","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200303","5.02","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200304","4.99","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200305","5.06","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200306","5.28","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200307","5.54","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200308","5.48","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200309","5.19","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200310","5.07","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200311","4.86","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200312","4.87","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200313","5.11","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200401","5.01","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200402","5.04","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200403","5.04","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200404","5.09","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200405","5.18","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200406","5.46","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200407","5.63","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200408","5.65","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200409","5.41","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200410","5.25","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200411","5.09","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200412","5.14","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200413","5.25","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200501","5.23","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200502","5.26","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200503","5.3","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200504","5.31","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200505","5.42","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200506","5.86","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200507","6.14","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200508","6.2","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200509","6.17","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200510","6.03","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200511","5.83","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200512","5.94","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200513","5.73","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200601","5.78","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200602","5.98","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200603","5.88","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200604","5.93","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200605","6","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200606","6.41","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200607","6.61","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200608","6.65","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200609","6.37","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200610","6.16","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200611","6.04","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200612","6","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200613","6.16","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200701","6.13","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200702","6.16","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200703","6.22","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200704","6.19","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200705","6.27","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200706","6.59","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200707","6.71","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200708","6.84","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200709","6.52","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200710","6.46","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200711","6.28","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200712","6.26","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200713","6.39","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200801","6.33","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200802","6.34","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200803","6.46","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200804","6.64","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200805","6.75","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200806","7.35","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200807","7.72","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200808","7.55","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200809","7.31","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200810","7.19","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200811","6.93","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200812","6.79","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200813","6.96","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200901","6.92","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200902","6.9","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200903","6.81","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200904","6.75","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200905","6.77","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200906","7.09","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200907","7.1","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200908","7.1","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200909","6.89","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200910","6.7","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200911","6.4","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200912","6.54","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","200913","6.83","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201001","6.5","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201002","6.55","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201003","6.53","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201004","6.55","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201005","6.64","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201006","6.97","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201007","7.23","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201008","7.22","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201009","7","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201010","6.8","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201011","6.56","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201012","6.6","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201013","6.77","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201101","6.53","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201102","6.63","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201103","6.53","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201104","6.53","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201105","6.68","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201106","7.14","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201107","7.32","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201108","7.39","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201109","7.15","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201110","6.77","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201111","6.53","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201112","6.51","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201113","6.82","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201201","6.44","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201202","6.45","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201203","6.46","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201204","6.38","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201205","6.53","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201206","6.89","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201207","7.13","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201208","7.08","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201209","6.97","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201210","6.62","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201211","6.5","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201212","6.52","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201213","6.67","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201301","6.5","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201302","6.66","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201303","6.64","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201304","6.58","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201305","6.75","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201306","7.25","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201307","7.45","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201308","7.37","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201309","7.22","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201310","6.87","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201311","6.65","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201312","6.66","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201313","6.89","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201401","6.98","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201402","7.12","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201403","6.99","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201404","6.77","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201405","6.83","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201406","7.39","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201407","7.62","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201408","7.51","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201409","7.37","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201410","7.07","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201411","6.75","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201412","6.7","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201413","7.1","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201501","6.67","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201502","6.88","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201503","6.83","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201504","6.61","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201505","6.74","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201506","7.11","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201507","7.45","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201508","7.35","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201509","7.21","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201510","6.88","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201511","6.61","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201512","6.45","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201513","6.91","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201601","6.44","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201602","6.42","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201603","6.46","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201604","6.44","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201605","6.57","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201606","7.03","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201607","7.23","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201608","7.23","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201609","7.14","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201610","6.73","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201611","6.66","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201612","6.67","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201613","6.76","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201701","6.58","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201702","6.62","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201703","6.73","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201704","6.61","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201705","6.81","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201706","7.22","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201707","7.35","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201708","7.25","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201709","7.22","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201710","6.95","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201711","6.79","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201712","6.63","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201713","6.91","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201801","6.97","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201802","6.75","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESICUUS","201803","6.64","3","Average Retail Price of Electricity, Industrial","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196013","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196113","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196213","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196313","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196413","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196513","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196613","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196713","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196813","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","196913","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197013","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197113","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197213","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197313","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197413","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197513","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197601","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197602","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197603","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197604","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197605","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197606","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197607","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197608","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197609","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197610","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197611","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197612","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197613","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197701","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197702","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197703","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197704","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
"ESACUUS","197705","Not Available","4","Average Retail Price of Electricity, Transportation","Cents per Kilowatthour,  Including Taxes"
