"Utility Type","Utility Name","Year","Ag & Water Pump","Commercial Building","Commercial Other","Industry","Mining & Construction","Residential","Streetlight","Total Usage"
"Publicly owned utility","Truckee-Donner Public Utility District","2010","       8.862594","      59.546644","       0.459155","       0.000000","       0.000000","      78.191000","       0.062139","     147.121532"
"Publicly owned utility","Truckee-Donner Public Utility District","2011","       7.909823","      60.603959","       0.465218","       0.000000","       0.000000","      80.536000","       0.062139","     149.577139"
"Publicly owned utility","Truckee-Donner Public Utility District","2012","       8.330245","      59.540695","       0.489060","       0.000000","       0.000000","      77.162000","       0.062139","     145.584139"
"Publicly owned utility","Truckee-Donner Public Utility District","2013","       8.135742","      60.268295","       0.495963","       0.000000","       0.000000","      77.989000","       0.062139","     146.951139"
"Publicly owned utility","Truckee-Donner Public Utility District","2014","       7.582218","      59.497139","       0.484643","       0.000000","       0.000000","      74.530000","       0.062139","     142.156139"
"Publicly owned utility","Truckee-Donner Public Utility District","2015","       6.450162","      58.716341","       0.471581","       0.000000","       0.000000","      74.805449","       0.062139","     140.505672"
"Publicly owned utility","Truckee-Donner Public Utility District","2016","       7.156740","      64.271980","       0.474862","       0.000000","       0.000000","      91.344055","       0.000000","     163.247637"
"Publicly owned utility","Turlock Irrigation District","1990","     158.703948","     199.593664","      43.518742","     165.020259","       4.894982","     450.965359","       0.000000","    1022.696954"
"Publicly owned utility","Turlock Irrigation District","1991","     195.733864","     242.080116","      48.232013","     212.242652","       5.355261","     495.261650","       0.023180","    1198.928736"
"Publicly owned utility","Turlock Irrigation District","1992","     204.893221","     265.404526","      45.196693","     206.507285","       5.766651","     461.734000","       0.119624","    1189.622000"
"Publicly owned utility","Turlock Irrigation District","1993","     199.703159","     270.655231","      48.547014","     182.954596","       6.041253","     461.989000","       0.227747","    1170.118000"
"Publicly owned utility","Turlock Irrigation District","1994","     186.586547","     265.758079","      44.925622","     227.025303","       5.994551","     475.240000","       1.435898","    1206.966000"
"Publicly owned utility","Turlock Irrigation District","1995","     199.800281","     286.654087","      55.275541","     202.064732","       5.061804","     468.244000","       4.509556","    1221.610001"
"Publicly owned utility","Turlock Irrigation District","1996","     189.277860","     279.621164","      48.611342","     288.082970","       4.142262","     498.919000","       2.188403","    1310.843001"
"Publicly owned utility","Turlock Irrigation District","1997","     199.361007","     299.381191","      52.584843","     306.637171","       4.103715","     501.983000","       0.293074","    1364.344001"
"Publicly owned utility","Turlock Irrigation District","1998","     179.194585","     292.469231","      45.164905","     313.019888","       5.695870","     511.588000","       0.298522","    1347.431001"
"Publicly owned utility","Turlock Irrigation District","1999","     191.085019","     304.849791","      44.948105","     350.139572","       6.406838","     517.436000","       0.296675","    1415.162000"
"Publicly owned utility","Turlock Irrigation District","2000","     187.937342","     318.356627","      46.665416","     337.005737","       5.355970","     539.340994","       8.960901","    1443.622987"
"Publicly owned utility","Turlock Irrigation District","2001","     184.781203","     329.090474","      40.404933","     336.908718","       6.080425","     544.930208","       9.075599","    1451.271560"
"Publicly owned utility","Turlock Irrigation District","2002","     207.547651","     382.516265","      52.012659","     357.127149","       7.619869","     588.722846","       9.597508","    1605.143947"
"Publicly owned utility","Turlock Irrigation District","2003","     234.410653","     390.852951","      57.013965","     351.167990","      17.525182","     635.110186","       9.998942","    1696.079869"
"Publicly owned utility","Turlock Irrigation District","2004","     242.575584","     408.473418","      50.319129","     376.326293","      21.081970","     663.891811","      10.485433","    1773.153638"
"Publicly owned utility","Turlock Irrigation District","2005","     241.101506","     414.755415","      49.969532","     401.580473","      13.598072","     674.258349","      11.214603","    1806.477950"
"Publicly owned utility","Turlock Irrigation District","2006","     268.891971","     436.969849","      83.780188","     410.971539","      14.023518","     725.548601","      11.742604","    1951.928270"
"Publicly owned utility","Turlock Irrigation District","2007","     286.479985","     470.309664","      89.743287","     414.604945","      15.598897","     691.772717","      12.116044","    1980.625539"
"Publicly owned utility","Turlock Irrigation District","2008","     277.258860","     483.620497","      93.396689","     432.115902","       9.752511","     712.386505","      12.335094","    2020.866058"
"Publicly owned utility","Turlock Irrigation District","2009","     273.139583","     468.782375","      93.409062","     419.715743","       9.520574","     712.053214","      12.335371","    1988.955922"
"Publicly owned utility","Turlock Irrigation District","2010","     253.998296","     454.174820","      91.935433","     418.326533","       8.853166","     675.876136","      12.245755","    1915.410139"
"Publicly owned utility","Turlock Irrigation District","2011","     257.484905","     460.687748","      90.003118","     420.806920","       8.885638","     693.659288","      12.149488","    1943.677105"
"Publicly owned utility","Turlock Irrigation District","2012","     297.720553","     468.145442","      98.861393","     424.116414","       8.726054","     713.915457","      11.891045","    2023.376358"
"Publicly owned utility","Turlock Irrigation District","2013","     311.261968","     489.498046","     104.054231","     413.452019","       8.964785","     716.315615","      10.219329","    2053.765993"
"Publicly owned utility","Turlock Irrigation District","2014","     314.164830","     504.250261","     105.399976","     408.185105","       7.608398","     725.523288","       9.821073","    2074.952931"
"Publicly owned utility","Turlock Irrigation District","2015","     321.787267","     507.188860","     109.334943","     415.674267","       7.925900","     706.945279","       9.691692","    2078.548208"
"Publicly owned utility","Turlock Irrigation District","2016","     284.441970","     504.881876","     110.294931","     427.276087","       7.896374","     714.966228","       9.413735","    2059.171201"
"Publicly owned utility","Ukiah, City of","1990","       0.000000","      54.259141","       1.664152","       1.216840","       0.789339","      35.859723","       0.000000","      93.789195"
"Publicly owned utility","Ukiah, City of","1991","       0.000000","      54.763235","       1.812505","       1.236967","       1.061189","      35.727414","       0.000000","      94.601310"
"Publicly owned utility","Ukiah, City of","1992","       0.000000","      52.674228","       1.685615","       1.209865","       1.028293","      34.534000","       0.000000","      91.132001"
"Publicly owned utility","Ukiah, City of","1993","       0.000000","      50.652194","       1.890248","       1.105649","       0.986909","      33.910000","       0.000000","      88.545000"
"Publicly owned utility","Ukiah, City of","1994","       0.000000","      54.233763","       1.712879","       1.196973","       0.850385","      33.950000","       0.000000","      91.944000"
"Publicly owned utility","Ukiah, City of","1995","       0.000000","      56.592615","       1.738764","       1.449511","       0.833111","      33.313000","       0.000000","      93.927001"
"Publicly owned utility","Ukiah, City of","1996","       0.000000","      59.408909","       1.706927","       1.830433","       0.863732","      35.112000","       0.000000","      98.922001"
"Publicly owned utility","Ukiah, City of","1997","       0.000000","      60.698451","       1.334469","       1.988421","       0.719659","      33.644000","       0.000000","      98.385000"
"Publicly owned utility","Ukiah, City of","1998","       0.001614","      62.731936","       1.581293","       2.495755","       0.743402","      34.227000","       0.000000","     101.781000"
"Publicly owned utility","Ukiah, City of","1999","       0.000000","      66.545192","       1.742683","       2.644830","       0.851295","      34.519000","       0.000000","     106.303000"
"Publicly owned utility","Ukiah, City of","2000","       0.000760","      61.092881","       1.766275","       3.187734","       0.965350","      44.675000","       0.000000","     111.688000"
"Publicly owned utility","Ukiah, City of","2001","       0.000000","      67.076595","       2.069888","       3.227728","       1.121789","      32.682000","       0.000000","     106.178000"
"Publicly owned utility","Ukiah, City of","2002","       0.000000","      67.125134","       1.903075","       3.051137","       1.019653","      35.405000","       0.000000","     108.503999"
"Publicly owned utility","Ukiah, City of","2003","       0.000000","      67.108282","       2.525300","       1.495762","       1.712656","      36.234000","       0.000000","     109.076000"
"Publicly owned utility","Ukiah, City of","2004","       0.000000","      67.120676","       2.622052","       6.636210","       0.824062","      38.521000","       0.000000","     115.724000"
"Publicly owned utility","Ukiah, City of","2005","       0.000000","      70.657767","       2.273794","       1.463100","       0.725338","      36.774000","       0.000000","     111.893999"
"Publicly owned utility","Ukiah, City of","2006","       0.000000","      72.431818","       2.286869","       1.485803","       0.829510","      38.746000","       0.000000","     115.780000"
"Publicly owned utility","Ukiah, City of","2007","       0.000000","      72.624604","       2.390683","       1.562599","       0.882114","      37.501000","       0.000000","     114.961000"
"Publicly owned utility","Ukiah, City of","2008","       0.000000","      73.976735","       2.410974","       1.653067","       0.845225","      37.978000","       0.000000","     116.864001"
"Publicly owned utility","Ukiah, City of","2009","       0.008980","      66.598963","       2.553084","       1.444474","       0.783498","      41.934000","       0.000000","     113.322999"
"Publicly owned utility","Ukiah, City of","2010","       0.008671","      62.867943","       2.451884","       1.301047","       0.742456","      39.256000","       0.000000","     106.628001"
"Publicly owned utility","Ukiah, City of","2011","       0.009559","      66.635692","       2.721974","       1.368543","       0.767232","      41.158000","       0.000000","     112.661000"
"Publicly owned utility","Ukiah, City of","2012","       0.010092","      65.252121","       2.545220","       1.216268","       0.667299","      40.958000","       0.000000","     110.649000"
"Publicly owned utility","Ukiah, City of","2013","       1.546025","      60.188006","       2.289687","       1.024726","       0.455556","      40.823000","       0.000000","     106.327000"
"Publicly owned utility","Ukiah, City of","2014","       2.753366","      64.459712","       2.539554","       1.062672","       0.513733","      36.712273","       0.000000","     108.041310"
"Publicly owned utility","Ukiah, City of","2015","       3.116225","      64.433014","       2.617186","       1.012013","       0.524124","      37.378495","       0.000000","     109.081057"
"Publicly owned utility","Ukiah, City of","2016","       3.369096","      61.376273","       2.630181","       1.043267","       0.525501","      37.786419","       0.000000","     106.730737"
"Publicly owned utility","Vernon, City of","1990","       0.001277","     153.658936","      35.470555","     833.793080","       6.036484","       0.348610","       0.000000","    1029.308942"
"Publicly owned utility","Vernon, City of","1991","       0.000000","     153.920938","      39.097079","     846.893756","       3.154517","       0.273044","       0.000000","    1043.339334"
"Publicly owned utility","Vernon, City of","1992","       0.570976","     182.638344","      37.576324","     802.747947","       3.622813","       0.124000","       0.198597","    1027.479001"
"Publicly owned utility","Vernon, City of","1993","       0.158375","     189.866219","      35.530263","     800.496803","       3.333497","       0.122000","       0.090844","    1029.598001"
"Publicly owned utility","Vernon, City of","1994","       0.007796","     190.917106","      34.904266","     803.492249","       2.975583","       0.123000","       0.000000","    1032.420000"
"Publicly owned utility","Vernon, City of","1995","       0.005831","     199.191340","      34.258122","     806.087737","       3.030970","       0.137000","       0.000000","    1042.711000"
"Publicly owned utility","Vernon, City of","1996","       0.003287","     212.238637","      34.534515","     802.342060","       3.537501","       0.144000","       0.000000","    1052.800000"
"Publicly owned utility","Vernon, City of","1997","       0.003360","     217.446475","      34.527934","     846.435323","       3.185908","       0.151000","       0.000000","    1101.750000"
"Publicly owned utility","Vernon, City of","1998","       0.002721","     214.511726","      32.544648","     890.765423","       3.064483","       0.143000","       0.000000","    1141.032001"
"Publicly owned utility","Vernon, City of","1999","       0.002568","     211.150602","      27.286634","     919.413919","       3.183277","       0.136000","       0.000000","    1161.173000"
"Publicly owned utility","Vernon, City of","2000","       0.002255","     209.424410","      22.310256","     952.013749","       2.728330","       0.138000","       0.000000","    1186.617000"
"Publicly owned utility","Vernon, City of","2001","       0.000625","     206.295463","      24.610654","     896.275085","       0.739172","       0.117000","       0.000000","    1128.037999"
"Publicly owned utility","Vernon, City of","2002","       0.002436","     209.174012","      20.970025","     890.054434","       0.546094","       0.125000","       0.000000","    1120.872001"
"Publicly owned utility","Vernon, City of","2003","       0.002154","     370.362543","      18.302384","     775.663621","       0.536299","       0.135000","       0.000000","    1165.002001"
"Publicly owned utility","Vernon, City of","2004","       0.002427","     364.001563","      19.856808","     803.005394","       0.648809","       0.131000","       0.000000","    1187.646001"
"Publicly owned utility","Vernon, City of","2005","       0.002447","     373.522027","      20.619302","     742.947896","       0.623328","       0.139000","       0.000000","    1137.854000"
"Publicly owned utility","Vernon, City of","2006","       0.002499","     381.459552","      21.057473","     758.735902","       0.636574","       0.154000","       0.859897","    1162.905897"
"Publicly owned utility","Vernon, City of","2007","       0.002471","     244.796707","      24.117648","     956.348694","       0.625480","       0.119000","       1.477040","    1227.487040"
"Publicly owned utility","Vernon, City of","2008","       0.003185","     244.375365","      23.457200","     939.398112","       0.820138","       0.141000","       1.475283","    1209.670283"
"Publicly owned utility","Vernon, City of","2009","       0.003079","     240.270400","      24.752696","     859.490842","       0.583983","       0.185000","       1.463866","    1126.749866"
"Publicly owned utility","Vernon, City of","2010","       0.003274","     240.094007","      23.876348","     873.500760","       0.628611","       0.175000","       1.464298","    1139.742298"
"Publicly owned utility","Vernon, City of","2011","       0.003302","     250.463777","      24.068257","     868.847043","       0.600621","       0.176000","       1.464160","    1145.623160"
"Publicly owned utility","Vernon, City of","2012","       0.003231","     234.444320","      21.290167","     888.586872","       0.632410","       0.173000","       1.465818","    1146.595818"
"Publicly owned utility","Vernon, City of","2013","       0.300729","     226.212531","      21.148642","     888.278938","       0.507161","       0.160000","       1.483133","    1138.091134"
"Publicly owned utility","Vernon, City of","2014","       0.378445","     260.207336","      20.392101","     850.391644","       0.364474","       0.170000","       1.470040","    1133.374040"
"Publicly owned utility","Vernon, City of","2015","       0.157150","     305.104729","      17.188599","     796.799281","       0.142222","       0.268000","       1.593019","    1121.253000"
"Publicly owned utility","Vernon, City of","2016","       0.002336","     287.333664","      18.234713","     753.074596","       0.137202","       0.342194","       1.464888","    1060.589593"
"Publicly owned utility","Victorville Municipal","2006","       0.000000","       8.380000","       1.920000","      15.030000","       0.000000","       0.000000","       0.000000","      25.330000"
"Publicly owned utility","Victorville Municipal","2007","       0.000000","       6.472431","       4.502667","      21.587004","       0.000000","       0.000000","       0.000000","      32.562102"
"Publicly owned utility","Victorville Municipal","2008","       0.000000","       4.268264","       4.550260","      22.350057","       0.087016","       0.000000","       0.000000","      31.255597"
"Publicly owned utility","Victorville Municipal","2009","       0.000000","       4.464637","       4.411819","      23.355765","       0.020718","       0.000000","       0.000000","      32.252939"
"Publicly owned utility","Victorville Municipal","2010","       0.023353","       5.104351","       3.664985","      47.722696","       0.018548","       0.000000","       0.102289","      56.636222"
"Publicly owned utility","Victorville Municipal","2011","       0.030452","       7.530235","       2.678307","      61.151994","       1.101525","       0.000000","       0.212593","      72.705106"
"Publicly owned utility","Victorville Municipal","2012","       0.053927","       4.462972","       5.033570","      62.197313","       1.775226","       0.000000","       0.028992","      73.552000"
"Publicly owned utility","Victorville Municipal","2013","       0.000444","       8.838744","       6.181311","      58.659186","       0.000000","       0.000000","       0.053315","      73.733000"
"Publicly owned utility","Victorville Municipal","2014","       0.000444","       8.737141","       7.073221","      59.528870","       0.000000","       0.000000","       0.048324","      75.388000"
"Publicly owned utility","Victorville Municipal","2015","       0.000444","       9.334733","       9.204279","      64.980175","       0.000000","       0.000000","       0.048323","      83.567954"
"Publicly owned utility","Victorville Municipal","2016","       0.000444","       9.503201","       9.394523","      69.679193","       0.005479","       0.000000","       0.048836","      88.631676"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1990","       2.237929","       7.666834","       0.000000","       0.000000","       0.000000","      18.149421","       0.000000","      28.054184"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1991","       2.236811","       7.585116","       0.000000","       0.000000","       0.000000","      18.903774","       0.000000","      28.725701"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1992","       1.970703","       7.290297","       0.000000","       0.000000","       0.000000","      19.711000","       0.000000","      28.972000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1993","       1.666990","       7.158010","       0.000000","       0.000000","       0.000000","      19.944000","       0.000000","      28.769000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1994","       2.534587","       7.424413","       0.000000","       0.000000","       0.000000","      21.357000","       0.000000","      31.316000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1995","       1.963692","       7.323308","       0.000000","       0.000000","       0.000000","      21.254000","       0.000000","      30.541000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1996","       2.293268","       7.964732","       0.000000","       0.000000","       0.000000","      22.251000","       0.000000","      32.509000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1997","       2.670674","       8.390326","       0.000000","       0.000000","       0.000000","      22.210000","       0.000000","      33.271000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1998","       1.237132","       9.028868","       0.000000","       0.000000","       0.000000","      22.854000","       0.000000","      33.120000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","1999","       2.050351","       9.613649","       0.000000","       0.000000","       0.000000","      23.029000","       0.000000","      34.693000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2000","       1.649804","      10.184196","       0.000000","       0.000000","       0.000000","      24.203000","       0.000000","      36.037000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2001","       1.163133","      10.287867","       0.000000","       0.000000","       0.000000","      24.658000","       0.000000","      36.109000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2002","       1.970521","      10.768479","       0.000000","       0.000000","       0.000000","      26.008000","       0.000000","      38.747000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2003","       0.991569","      11.046431","       0.000000","       0.000000","       0.000000","      27.463000","       0.000000","      39.501000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2004","       1.444297","      11.065703","       0.000000","       0.000000","       0.000000","      29.753000","       0.000000","      42.263000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2005","       0.941064","      10.561936","       0.000000","       0.000000","       0.000000","      30.957000","       0.000000","      42.460000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2006","       1.340995","      10.788005","       0.000000","       0.000000","       0.000000","      33.800000","       0.000000","      45.929000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2007","       1.473160","      11.039840","       0.000000","       0.000000","       0.000000","      34.891000","       0.000000","      47.404000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2008","       1.373952","      10.710048","       0.000000","       0.000000","       0.000000","      34.423000","       0.000000","      46.507000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2009","      11.563000","       0.000000","       0.000000","       0.000000","       0.000000","      33.450000","       0.000000","      45.013000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2010","      11.168000","       0.000000","       0.000000","       0.000000","       0.000000","      33.247000","       0.000000","      44.415000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2011","      11.596000","       0.000000","       0.000000","       0.000000","       0.000000","      34.600000","       0.000000","      46.196000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2012","      12.001000","       0.000000","       0.000000","       0.000000","       0.000000","      35.415000","       0.000000","      47.416000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2013","      11.782000","       0.000000","       0.000000","       0.000000","       0.000000","      36.223000","       0.000000","      48.005000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2014","      11.673000","       0.000000","       0.000000","       0.000000","       0.000000","      36.189000","       0.000000","      47.862000"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2015","       0.458805","       5.824474","       1.935518","       0.000000","       0.204880","      42.759124","       0.000000","      51.182801"
"Rural electric cooperative","Anza Electric Cooperative, Inc.","2016","       0.924737","       6.437827","       2.090026","       0.000000","       0.201374","      40.704307","       0.030059","      50.388330"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1990","      12.813252","      22.080756","       2.033560","       2.462368","       0.282666","      47.663936","       0.107376","      87.443914"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1991","      12.419600","      22.519536","       2.119366","       2.389803","       0.236602","      49.919865","       0.000000","      89.604772"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1992","      11.517151","      21.888155","       2.146334","       0.402794","       0.195566","      48.000000","       0.000000","      84.150000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1993","       7.300244","      22.534489","       2.229003","       0.466351","       0.264913","      53.641000","       0.000000","      86.436000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1994","      20.161651","      15.256460","       1.291429","       0.144920","       0.206539","      50.704000","       0.000000","      87.764999"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1995","       0.544095","      38.505170","       2.217388","       0.253216","       0.603131","      49.569000","       0.000000","      91.692000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1996","      21.804906","      35.467471","       1.578570","       0.179744","       0.267308","      51.660000","       0.000000","     110.957999"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1997","       8.541889","      49.087423","       2.559715","       0.357530","       0.251443","      51.609000","       0.000000","     112.407000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1998","       6.371426","      50.057622","       2.671821","       0.426906","       0.245225","      55.218000","       0.000000","     114.991000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","1999","       9.036375","      50.955000","       2.615963","       0.349851","       0.301812","      55.559000","       0.000000","     118.818001"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2000","       0.556291","      59.062159","       3.194251","       0.560137","       0.204162","      55.183000","       0.000000","     118.760000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2001","      10.890959","      51.152848","       2.672572","       0.711372","       0.319249","      55.931000","       0.000000","     121.678000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2002","       0.598618","      62.586722","       3.651569","       1.021828","       0.319263","      58.176000","       0.000000","     126.354000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2003","      18.178750","      50.748474","       2.597781","       0.560961","       0.134034","      58.396000","       0.000000","     130.616000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2004","       1.014293","      69.179649","      11.742657","       0.882873","       0.542529","      61.832000","       0.000000","     145.194001"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2005","       0.891031","      68.432583","      18.040878","       0.858906","       0.520602","      64.624000","       0.000000","     153.368000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2006","       0.878089","      67.438605","      17.778835","       0.846430","       0.513041","      63.733000","       0.000000","     151.188000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2007","      13.270714","      64.236177","      15.696485","       0.723578","       0.543046","      63.746000","       0.000000","     158.216000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2008","      12.436150","      62.805018","      15.991949","       1.281381","       0.424528","      62.673000","       0.001974","     155.614000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2009","      11.789632","      60.897854","      15.814328","       1.019849","       0.400904","      61.204000","       0.013433","     151.140000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2010","       9.988183","      58.769632","      17.191686","       1.035026","       0.324607","      59.838000","       0.015866","     147.163000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2011","       9.192865","      59.486155","      18.131169","       0.720402","       0.373101","      59.255000","       0.017309","     147.176001"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2012","      13.658635","      58.041030","      18.185405","       0.829289","       0.431715","      55.779000","       0.016926","     146.942000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2013","      15.407059","      58.624199","      17.395418","       0.846106","       0.480273","      58.508000","       0.015945","     151.277000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2014","      18.031273","      58.884776","      16.654695","       0.810984","       0.493487","      52.944000","       0.017785","     147.837000"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2015","      16.687567","      54.120152","      16.039324","       0.761621","       0.603796","      51.076229","       0.015438","     139.304127"
"Rural electric cooperative","Plumas-Sierra Rural Electric Cooperative","2016","      16.053908","      56.741987","      16.675748","       0.785420","       0.535935","      56.350839","       0.011359","     147.155196"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1990","      39.877925","       5.392500","       0.832519","       0.413249","       0.900050","      28.939444","       0.046265","      76.401952"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1991","      34.483967","       5.779390","       0.890820","       0.501111","       0.771267","      30.303509","       0.045433","      72.775497"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1992","      47.868916","       5.987279","       0.902399","       0.549140","      26.391208","      28.492000","       0.046058","     110.237000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1993","      26.997970","       6.254185","       0.959541","       0.607739","      34.352059","      31.479000","       0.045507","     100.696001"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1994","      39.617391","       6.484916","       0.937490","       0.594086","      19.272131","      31.035000","       0.043987","      97.985001"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1995","      23.145307","       6.197770","       0.991942","       0.606816","      20.533088","      30.326000","       0.042078","      81.843001"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1996","      24.733514","       6.187256","       1.044457","       0.558702","      21.708641","      30.411000","       0.042430","      84.686000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1997","      30.954537","       5.999870","       1.004892","       0.373410","      21.364736","      30.265000","       0.044556","      90.007001"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1998","      21.898371","       6.267535","       1.108946","       0.089239","      13.016611","      31.739000","       0.046298","      74.166000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","1999","      35.576768","       5.861767","       1.156705","       0.073650","      14.583289","      31.508000","       0.041822","      88.802001"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2000","      35.521060","       7.055227","       2.328022","       0.077597","      17.160264","      30.298000","       0.050830","      92.491000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2001","      55.106835","       6.484576","       0.874664","       0.067554","       8.656156","      29.825000","       0.040214","     101.054999"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2002","      46.741291","       7.694691","       0.688253","       0.045391","       2.053319","      29.857000","       0.049055","      87.129000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2003","      39.526656","       6.974606","       1.185752","       0.066284","       1.575993","      29.748000","       0.044709","      79.122000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2004","      46.870840","       6.053354","       1.286876","       0.067663","       0.971776","      30.790000","       0.040491","      86.081000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2005","      35.899757","       6.020429","       1.308004","       0.052510","       1.094623","      31.721000","       0.050677","      76.147000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2006","      37.412055","       6.203185","       1.919358","       0.049218","       0.903574","      32.673000","       0.040610","      79.201000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2007","      54.822945","       7.305963","       1.357654","       0.016364","       0.822690","      33.347000","       0.063385","      97.736001"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2008","      54.738411","       3.353204","       0.737999","       0.013514","       0.597216","      35.676000","       0.058656","      95.175000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2009","      48.687284","       6.382751","       1.211355","       0.036513","       0.505604","      35.562000","       0.054494","      92.440001"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2010","      47.244734","       6.439274","       1.256725","       0.044675","       0.430707","      34.930000","       0.054885","      90.401000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2011","      38.441363","       6.271195","       1.863899","       0.062376","       0.544652","      35.759000","       0.053516","      82.996001"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2012","      62.517867","       5.840067","       1.323123","       0.057065","       0.533114","      33.812000","       0.052766","     104.136002"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2013","      60.101699","       6.154020","       1.455827","       0.058630","       0.532217","      36.021000","       0.052607","     104.376000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2014","      69.917735","       5.389576","       1.232841","       0.042396","       0.341879","      32.376000","       0.047573","     109.348000"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2015","      74.497606","       6.200057","       1.470408","       0.049484","       0.417468","      31.941198","       0.081700","     114.657921"
"Rural electric cooperative","Surprise Valley Electrical Corporation","2016","      59.058130","       5.519315","       1.363444","       0.047724","       0.730324","      35.709054","       0.044579","     102.472570"
"Rural electric cooperative","Valley Electric Association","1990","       4.129356","       0.000000","       0.000000","       0.000000","       0.000000","       0.134346","       0.000000","       4.263702"
"Rural electric cooperative","Valley Electric Association","1991","       5.287430","       0.000000","       0.000000","       0.000000","       0.000000","       0.171355","       0.000000","       5.458785"
"Rural electric cooperative","Valley Electric Association","1992","       2.297088","       0.000000","       0.000000","       0.000000","       0.000000","       0.128946","       0.000000","       2.426034"
