year,newprice,lag1,peek1,lag2,peek2,lag3,peek3,lag4,peek4,peek5,peek6,peek7,lag8,peek8,lag9,peek9,lag10,peek10,lag11,peek11,lag12,peek12
2009,2.5376572151735295,5.599,4.186,6.138999999999999,3.9730000000000003,6.202999999999999,3.5060000000000002,5.909,3.779,5.207000000000001,5.739,6.335,3.4930000000000003,6.392,3.241,6.711,3.8810000000000002,6.641,4.0889999999999995,6.057,4.985,5.52
2009,2.506341930508065,5.103,3.9730000000000003,5.599,3.5060000000000002,6.138999999999999,3.779,6.202999999999999,5.207000000000001,5.739,6.335,6.392,4.813,6.711,3.4930000000000003,6.641,3.241,6.057,3.8810000000000002,5.52,4.0889999999999995,4.5280000000000005
2009,2.4765384001174837,4.186,3.5060000000000002,5.103,3.779,5.599,5.207000000000001,6.138999999999999,5.739,6.335,6.392,6.711,5.305,6.641,4.813,6.057,3.4930000000000003,5.52,3.241,4.5280000000000005,3.8810000000000002,4.298
2010,2.4414770918606643,3.9730000000000003,3.779,4.186,5.207000000000001,5.103,5.739,5.599,6.335,6.392,6.711,6.641,5.856,6.057,5.305,5.52,4.813,4.5280000000000005,3.4930000000000003,4.298,3.241,3.835
2010,2.4756977107026903,3.5060000000000002,5.207000000000001,3.9730000000000003,5.739,4.186,6.335,5.103,6.392,6.711,6.641,6.057,5.909,5.52,5.856,4.5280000000000005,5.305,4.298,4.813,3.835,3.4930000000000003,4.1339999999999995
2010,2.494031557565001,3.779,5.739,3.5060000000000002,6.335,3.9730000000000003,6.392,4.186,6.711,6.641,6.057,5.52,6.202999999999999,4.5280000000000005,5.909,4.298,5.856,3.835,5.305,4.1339999999999995,4.813,5.696000000000001
2010,2.542389085201363,5.207000000000001,6.335,3.779,6.392,3.5060000000000002,6.711,3.9730000000000003,6.641,6.057,5.52,4.5280000000000005,6.138999999999999,4.298,6.202999999999999,3.835,5.909,4.1339999999999995,5.856,5.696000000000001,5.305,6.278
2010,2.558002204858551,5.739,6.392,5.207000000000001,6.711,3.779,6.641,3.5060000000000002,6.057,5.52,4.5280000000000005,4.298,5.599,3.835,6.138999999999999,4.1339999999999995,6.202999999999999,5.696000000000001,5.909,6.278,5.856,6.931
2010,2.558002204858551,6.335,6.711,5.739,6.641,5.207000000000001,6.057,3.779,5.52,4.5280000000000005,4.298,3.835,5.103,4.1339999999999995,5.599,5.696000000000001,6.138999999999999,6.278,6.202999999999999,6.931,5.909,6.992999999999999
2010,2.5680215564985067,6.392,6.641,6.335,6.057,5.739,5.52,5.207000000000001,4.5280000000000005,4.298,3.835,4.1339999999999995,4.186,5.696000000000001,5.103,6.278,5.599,6.931,6.138999999999999,6.992999999999999,6.202999999999999,7.341
2010,2.567254391136754,6.711,6.057,6.392,5.52,6.335,4.5280000000000005,5.739,4.298,3.835,4.1339999999999995,5.696000000000001,3.9730000000000003,6.278,4.186,6.931,5.103,6.992999999999999,5.599,7.341,6.138999999999999,7.265
2010,2.5610957881455465,6.641,5.52,6.711,4.5280000000000005,6.392,4.298,6.335,3.835,4.1339999999999995,5.696000000000001,6.278,3.5060000000000002,6.931,3.9730000000000003,6.992999999999999,4.186,7.341,5.103,7.265,5.599,6.626
2010,2.554121718809473,6.057,4.5280000000000005,6.641,4.298,6.711,3.835,6.392,4.1339999999999995,5.696000000000001,6.278,6.931,3.779,6.992999999999999,3.5060000000000002,7.341,3.9730000000000003,7.265,4.186,6.626,5.103,6.039
2010,2.5352828571130672,5.52,4.298,6.057,3.835,6.641,4.1339999999999995,6.711,5.696000000000001,6.278,6.931,6.992999999999999,5.207000000000001,7.341,3.779,7.265,3.5060000000000002,6.626,3.9730000000000003,6.039,4.186,4.954
2010,2.4898941912990393,4.5280000000000005,3.835,5.52,4.1339999999999995,6.057,5.696000000000001,6.641,6.278,6.931,6.992999999999999,7.341,5.739,7.265,5.207000000000001,6.626,3.779,6.039,3.5060000000000002,4.954,3.9730000000000003,4.702
2011,2.4740142086215764,4.298,4.1339999999999995,4.5280000000000005,5.696000000000001,5.52,6.278,6.057,6.931,6.992999999999999,7.341,7.265,6.335,6.626,5.739,6.039,5.207000000000001,4.954,3.779,4.702,3.5060000000000002,4.271
2011,2.4898941912990393,3.835,5.696000000000001,4.298,6.278,4.5280000000000005,6.931,5.52,6.992999999999999,7.341,7.265,6.626,6.392,6.039,6.335,4.954,5.739,4.702,5.207000000000001,4.271,3.779,4.604
2011,2.5273273656719524,4.1339999999999995,6.278,3.835,6.931,4.298,6.992999999999999,4.5280000000000005,7.341,7.265,6.626,6.039,6.711,4.954,6.392,4.702,6.335,4.271,5.739,4.604,5.207000000000001,6.343999999999999
2011,2.5392369943330477,5.696000000000001,6.931,4.1339999999999995,6.992999999999999,3.835,7.341,4.298,7.265,6.626,6.039,4.954,6.641,4.702,6.711,4.271,6.392,4.604,6.335,6.343999999999999,5.739,6.992000000000001
2011,2.559550192783766,6.278,6.992999999999999,5.696000000000001,7.341,4.1339999999999995,7.265,3.835,6.626,6.039,4.954,4.702,6.057,4.271,6.641,4.604,6.711,6.343999999999999,6.392,6.992000000000001,6.335,7.718
2011,2.5626389983283526,6.931,7.341,6.278,7.265,5.696000000000001,6.626,4.1339999999999995,6.039,4.954,4.702,4.271,5.52,4.604,6.057,6.343999999999999,6.641,6.992000000000001,6.711,7.718,6.392,7.787999999999999
2011,2.5718485799218085,6.992999999999999,7.265,6.931,6.626,6.278,6.039,5.696000000000001,4.954,4.702,4.271,4.604,4.5280000000000005,6.343999999999999,5.52,6.992000000000001,6.057,7.718,6.641,7.787999999999999,6.711,8.176
2011,2.5718485799218085,7.341,6.626,6.992999999999999,6.039,6.931,4.954,6.278,4.702,4.271,4.604,6.343999999999999,4.298,6.992000000000001,4.5280000000000005,7.718,5.52,7.787999999999999,6.057,8.176,6.641,8.091000000000001
2011,2.5779415157551897,7.265,6.039,7.341,4.954,6.992999999999999,4.702,6.931,4.271,4.604,6.343999999999999,6.992000000000001,3.835,7.718,4.298,7.787999999999999,4.5280000000000005,8.176,5.52,8.091000000000001,6.057,7.379
2011,2.5710843460290524,6.626,4.954,7.265,4.702,7.341,4.271,6.992999999999999,4.604,6.343999999999999,6.992000000000001,7.718,4.1339999999999995,7.787999999999999,3.835,8.176,4.298,8.091000000000001,4.5280000000000005,7.379,5.52,6.725
2011,2.5478814489493886,6.039,4.702,6.626,4.271,7.265,4.604,7.341,6.343999999999999,6.992000000000001,7.718,7.787999999999999,5.696000000000001,8.176,4.1339999999999995,8.091000000000001,3.835,7.379,4.298,6.725,4.5280000000000005,5.517
2011,2.517696472610991,4.954,4.271,6.039,4.604,6.626,6.343999999999999,7.265,6.992000000000001,7.718,7.787999999999999,8.176,6.278,8.091000000000001,5.696000000000001,7.379,4.1339999999999995,6.725,3.835,5.517,4.298,5.237
2012,2.5185025992165158,4.702,4.604,4.954,6.343999999999999,6.039,6.992000000000001,6.626,7.718,7.787999999999999,8.176,8.091000000000001,6.931,7.379,6.278,6.725,5.696000000000001,5.517,4.1339999999999995,5.237,3.835,4.953
2012,2.5265283244788197,4.271,6.343999999999999,4.702,6.992000000000001,4.954,7.718,6.039,7.787999999999999,8.176,8.091000000000001,7.379,6.992999999999999,6.725,6.931,5.517,6.278,5.237,5.696000000000001,4.953,4.1339999999999995,5.3389999999999995
2012,2.5416019934645457,4.604,6.992000000000001,4.271,7.718,4.702,7.787999999999999,4.954,8.176,8.091000000000001,7.379,6.725,7.341,5.517,6.992999999999999,5.237,6.931,4.953,6.278,5.3389999999999995,5.696000000000001,7.356
2012,2.558776498354456,6.343999999999999,7.718,4.604,7.787999999999999,4.271,8.176,4.702,8.091000000000001,7.379,6.725,5.517,7.265,5.237,7.341,4.953,6.992999999999999,5.3389999999999995,6.931,7.356,6.278,8.107999999999999
2012,2.5572273113676265,6.992000000000001,7.787999999999999,6.343999999999999,8.176,4.604,8.091000000000001,4.271,7.379,6.725,5.517,5.237,6.626,4.953,7.265,5.3389999999999995,7.341,7.356,6.992999999999999,8.107999999999999,6.931,8.95
2012,2.5718485799218085,7.718,8.176,6.992000000000001,8.091000000000001,6.343999999999999,7.379,4.604,6.725,5.517,5.237,4.953,6.039,5.3389999999999995,6.626,7.356,7.265,8.107999999999999,7.341,8.95,6.992999999999999,9.031
2012,2.5649493574615367,7.787999999999999,8.091000000000001,7.718,7.379,6.992000000000001,6.725,6.343999999999999,5.517,5.237,4.953,5.3389999999999995,4.954,7.356,6.039,8.107999999999999,6.626,8.95,7.265,9.031,7.341,9.481
2012,2.5779415157551897,8.176,7.379,7.787999999999999,6.725,7.718,5.517,6.992000000000001,5.237,4.953,5.3389999999999995,7.356,4.702,8.107999999999999,4.954,8.95,6.039,9.031,6.626,9.481,7.265,9.382
2012,2.5877640352277083,8.091000000000001,6.725,8.176,5.517,7.787999999999999,5.237,7.718,4.953,5.3389999999999995,7.356,8.107999999999999,4.271,8.95,4.702,9.031,4.954,9.481,6.039,9.382,6.626,8.557
2012,2.567254391136754,7.379,5.517,8.091000000000001,5.237,8.176,4.953,7.787999999999999,5.3389999999999995,7.356,8.107999999999999,8.95,4.604,9.031,4.271,9.481,4.702,9.382,4.954,8.557,6.039,7.7989999999999995
2012,2.545531271604435,6.725,5.237,7.379,4.953,8.091000000000001,5.3389999999999995,8.176,7.356,8.107999999999999,8.95,9.031,6.343999999999999,9.481,4.604,9.382,4.271,8.557,4.702,7.7989999999999995,4.954,6.397
2012,2.5352828571130672,5.517,4.953,6.725,5.3389999999999995,7.379,7.356,8.091000000000001,8.107999999999999,8.95,9.031,9.481,6.992000000000001,9.382,6.343999999999999,8.557,4.604,7.7989999999999995,4.271,6.397,4.702,6.0729999999999995
2013,2.522523513359307,5.237,5.3389999999999995,5.517,7.356,6.725,8.107999999999999,7.379,8.95,9.031,9.481,9.382,7.718,8.557,6.992000000000001,7.7989999999999995,6.343999999999999,6.397,4.604,6.0729999999999995,4.271,5.936
2013,2.5360749363624,4.953,7.356,5.237,8.107999999999999,5.517,8.95,6.725,9.031,9.481,9.382,8.557,7.787999999999999,7.7989999999999995,7.718,6.397,6.992000000000001,6.0729999999999995,6.343999999999999,5.936,4.604,6.29
2013,2.534490149976828,5.3389999999999995,8.107999999999999,4.953,8.95,5.237,9.031,5.517,9.481,9.382,8.557,7.7989999999999995,8.176,6.397,7.787999999999999,6.0729999999999995,7.718,5.936,6.992000000000001,6.29,6.343999999999999,8.633
2013,2.559550192783766,7.356,8.95,5.3389999999999995,9.031,4.953,9.481,5.237,9.382,8.557,7.7989999999999995,6.397,8.091000000000001,6.0729999999999995,8.176,5.936,7.787999999999999,6.29,7.718,8.633,6.992000000000001,9.443999999999999
2013,2.5952547069568657,8.107999999999999,9.031,7.356,9.481,5.3389999999999995,9.382,4.953,8.557,7.7989999999999995,6.397,6.0729999999999995,7.379,5.936,8.091000000000001,6.29,8.176,8.633,7.787999999999999,9.443999999999999,7.718,10.468
2013,2.605648267484129,8.95,9.481,8.107999999999999,9.382,7.356,8.557,5.3389999999999995,7.7989999999999995,6.397,6.0729999999999995,5.936,6.725,6.29,7.379,8.633,8.091000000000001,9.443999999999999,8.176,10.468,7.787999999999999,10.61
2013,2.613739521630969,9.031,9.382,8.95,8.557,8.107999999999999,7.7989999999999995,7.356,6.397,6.0729999999999995,5.936,6.29,5.517,8.633,6.725,9.443999999999999,7.379,10.468,8.091000000000001,10.61,8.176,11.105
2013,2.604909442182697,9.481,8.557,9.031,7.7989999999999995,8.95,6.397,8.107999999999999,6.0729999999999995,5.936,6.29,8.633,5.237,9.443999999999999,5.517,10.468,6.725,10.61,7.379,11.105,8.091000000000001,11.058
2013,2.6034301519721073,9.382,7.7989999999999995,9.481,6.397,9.031,6.0729999999999995,8.95,5.936,6.29,8.633,9.443999999999999,4.953,10.468,5.237,10.61,5.517,11.105,6.725,11.058,7.379,10.251
2013,2.5922651681085,8.557,6.397,9.382,6.0729999999999995,9.481,5.936,9.031,6.29,8.633,9.443999999999999,10.468,5.3389999999999995,10.61,4.953,11.105,5.237,11.058,5.517,10.251,6.725,9.551
2013,2.5726122302071057,7.7989999999999995,6.0729999999999995,8.557,5.936,9.382,6.29,9.481,8.633,9.443999999999999,10.468,10.61,7.356,11.105,5.3389999999999995,11.058,4.953,10.251,5.237,9.551,5.517,7.907
2013,2.543175557911976,6.397,5.936,7.7989999999999995,6.29,8.557,8.633,9.382,9.443999999999999,10.468,10.61,11.105,8.107999999999999,11.058,7.356,10.251,5.3389999999999995,9.551,4.953,7.907,5.237,7.671
2014,2.5376572151735295,6.0729999999999995,6.29,6.397,8.633,7.7989999999999995,9.443999999999999,8.557,10.468,10.61,11.105,11.058,8.95,10.251,8.107999999999999,9.551,7.356,7.907,5.3389999999999995,7.671,4.953,6.439
2014,2.5603232890727545,5.936,8.633,6.0729999999999995,9.443999999999999,6.397,10.468,7.7989999999999995,10.61,11.105,11.058,10.251,9.031,9.551,8.95,7.907,8.107999999999999,7.671,7.356,6.439,5.3389999999999995,7.068
2014,2.583997552432231,6.29,9.443999999999999,5.936,10.468,6.0729999999999995,10.61,6.397,11.105,11.058,10.251,9.551,9.481,7.907,9.031,7.671,8.95,6.439,8.107999999999999,7.068,7.356,9.96
2014,2.58851563240702,8.633,10.468,6.29,10.61,5.936,11.105,6.0729999999999995,11.058,10.251,9.551,7.907,9.382,7.671,9.481,6.439,9.031,7.068,8.95,9.96,8.107999999999999,11.219000000000001
2014,2.6282852326333477,9.443999999999999,10.61,8.633,11.105,6.29,11.058,5.936,10.251,9.551,7.907,7.671,8.557,6.439,9.382,7.068,9.481,9.96,9.031,11.219000000000001,8.95,12.412
2014,2.63834278867739,10.468,11.105,9.443999999999999,11.058,8.633,10.251,6.29,9.551,7.907,7.671,6.439,7.7989999999999995,7.068,8.557,9.96,9.382,11.219000000000001,9.481,12.412,9.031,12.632
2014,2.645465325910589,10.61,11.058,10.468,10.251,9.443999999999999,9.551,8.633,7.907,7.671,6.439,7.068,6.397,9.96,7.7989999999999995,11.219000000000001,8.557,12.412,9.382,12.632,9.481,13.42
2014,2.641910398597665,11.105,10.251,10.61,9.551,10.468,7.907,9.443999999999999,7.671,6.439,7.068,9.96,6.0729999999999995,11.219000000000001,6.397,12.412,7.7989999999999995,12.632,8.557,13.42,9.382,13.384
2014,2.6354795082673745,11.058,9.551,11.105,7.907,10.61,7.671,10.468,6.439,7.068,9.96,11.219000000000001,5.936,12.412,6.0729999999999995,12.632,6.397,13.42,7.7989999999999995,13.384,8.557,12.161
2014,2.6100697927420065,10.251,7.907,11.058,7.671,11.105,6.439,10.61,7.068,9.96,11.219000000000001,12.412,6.29,12.632,5.936,13.42,6.0729999999999995,13.384,6.397,12.161,7.7989999999999995,11.008
2014,2.601207105484161,9.551,7.671,10.251,6.439,11.058,7.068,11.105,9.96,11.219000000000001,12.412,12.632,8.633,13.42,6.29,13.384,5.936,12.161,6.0729999999999995,11.008,6.397,9.103
2014,2.5779415157551897,7.907,6.439,9.551,7.068,10.251,9.96,11.058,11.219000000000001,12.412,12.632,13.42,9.443999999999999,13.384,8.633,12.161,6.29,11.008,5.936,9.103,6.0729999999999995,8.4
2015,2.5726122302071057,7.671,7.068,7.907,9.96,9.551,11.219000000000001,10.251,12.412,12.632,13.42,13.384,10.468,12.161,9.443999999999999,11.008,8.633,9.103,6.29,8.4,5.936,8.036
2015,2.587011872725154,6.439,9.96,7.671,11.219000000000001,7.907,12.412,9.551,12.632,13.42,13.384,12.161,10.61,11.008,10.468,9.103,9.443999999999999,8.4,8.633,8.036,6.29,9.521
2015,2.5900171341906173,7.068,11.219000000000001,6.439,12.412,7.671,12.632,7.907,13.42,13.384,12.161,11.008,11.105,9.103,10.61,8.4,10.468,8.036,9.443999999999999,9.521,8.633,12.742
2015,2.611539300721366,9.96,12.412,7.068,12.632,6.439,13.42,7.671,13.384,12.161,11.008,9.103,11.058,8.4,11.105,8.036,10.61,9.521,10.468,12.742,9.443999999999999,14.404000000000002
2015,2.6340447877917144,11.219000000000001,12.632,9.96,13.42,7.068,13.384,6.439,12.161,11.008,9.103,8.4,10.251,8.036,11.058,9.521,11.105,12.742,10.61,14.404000000000002,10.468,15.97
2015,2.6333266549062735,12.412,13.42,11.219000000000001,13.384,9.96,12.161,7.068,11.008,9.103,8.4,8.036,9.551,9.521,10.251,12.742,11.058,14.404000000000002,11.105,15.97,10.61,16.512999999999998
2015,2.6347624053323777,12.632,13.384,12.412,12.161,11.219000000000001,11.008,9.96,9.103,8.4,8.036,9.521,7.907,12.742,9.551,14.404000000000002,10.251,15.97,11.058,16.512999999999998,11.105,17.191
2015,2.6326080059353516,13.42,12.161,12.632,11.008,12.412,9.103,11.219000000000001,8.4,8.036,9.521,12.742,7.671,14.404000000000002,7.907,15.97,9.551,16.512999999999998,10.251,17.191,11.058,16.687
2015,2.6411978941143697,13.384,11.008,13.42,9.103,12.632,8.4,12.412,8.036,9.521,12.742,14.404000000000002,6.439,15.97,7.671,16.512999999999998,7.907,17.191,9.551,16.687,10.251,14.864
2015,2.6188546222977394,12.161,9.103,13.384,8.4,13.42,8.036,12.632,9.521,12.742,14.404000000000002,15.97,7.068,16.512999999999998,6.439,17.191,7.671,16.687,7.907,14.864,9.551,13.290999999999999
2015,2.6181254935742233,11.008,8.4,12.161,8.036,13.384,9.521,13.42,12.742,14.404000000000002,15.97,16.512999999999998,9.96,17.191,7.068,16.687,6.439,14.864,7.671,13.290999999999999,7.907,10.850999999999999
2015,2.589266665112243,9.103,8.036,11.008,9.521,12.161,12.742,13.384,14.404000000000002,15.97,16.512999999999998,17.191,11.219000000000001,16.687,9.96,14.864,7.068,13.290999999999999,6.439,10.850999999999999,7.671,9.879
2016,2.5641798306825083,8.4,9.521,9.103,12.742,11.008,14.404000000000002,12.161,15.97,16.512999999999998,17.191,16.687,12.412,14.864,11.219000000000001,13.290999999999999,9.96,10.850999999999999,7.068,9.879,6.439,9.655
2016,2.5756610130564646,8.036,12.742,8.4,14.404000000000002,9.103,15.97,11.008,16.512999999999998,17.191,16.687,14.864,12.632,13.290999999999999,12.412,10.850999999999999,11.219000000000001,9.879,9.96,9.655,7.068,10.808
2016,2.6071242825122494,9.521,14.404000000000002,8.036,15.97,8.4,16.512999999999998,9.103,17.191,16.687,14.864,13.290999999999999,13.42,10.850999999999999,12.632,9.879,12.412,9.655,11.219000000000001,10.808,9.96,15.735
2016,2.5974910105351463,12.742,15.97,9.521,16.512999999999998,8.036,17.191,8.4,16.687,14.864,13.290999999999999,10.850999999999999,13.384,9.879,13.42,9.655,12.632,10.808,12.412,15.735,11.219000000000001,17.576
2016,2.6239436918052106,14.404000000000002,16.512999999999998,12.742,17.191,9.521,16.687,8.036,14.864,13.290999999999999,10.850999999999999,9.879,12.161,9.655,13.384,10.808,13.42,15.735,12.632,17.576,12.412,19.382
2016,2.6195832197798796,15.97,17.191,14.404000000000002,16.687,12.742,14.864,9.521,13.290999999999999,10.850999999999999,9.879,9.655,11.008,10.808,12.161,15.735,13.384,17.576,13.42,19.382,12.632,20.033
2016,2.615934912194404,16.512999999999998,16.687,15.97,14.864,14.404000000000002,13.290999999999999,12.742,10.850999999999999,9.879,9.655,10.808,9.103,15.735,11.008,17.576,12.161,19.382,13.384,20.033,13.42,20.48
2016,2.6304489550786583,17.191,14.864,16.512999999999998,13.290999999999999,15.97,10.850999999999999,14.404000000000002,9.879,9.655,10.808,15.735,8.4,17.576,9.103,19.382,11.008,20.033,12.161,20.48,13.384,19.827
2016,2.6297282343267403,16.687,13.290999999999999,17.191,10.850999999999999,16.512999999999998,9.879,15.97,9.655,10.808,15.735,17.576,8.036,19.382,8.4,20.033,9.103,20.48,11.008,19.827,12.161,17.733
2016,2.599722324216582,14.864,10.850999999999999,16.687,9.879,17.191,9.655,16.512999999999998,10.808,15.735,17.576,19.382,9.521,20.033,8.036,20.48,8.4,19.827,9.103,17.733,11.008,15.853
2016,2.6210388241125804,13.290999999999999,9.879,14.864,9.655,16.687,10.808,17.191,15.735,17.576,19.382,20.033,12.742,20.48,9.521,19.827,8.036,17.733,8.4,15.853,9.103,12.413
2016,2.5824869781268642,10.850999999999999,9.655,13.290999999999999,10.808,14.864,15.735,16.687,17.576,19.382,20.033,20.48,14.404000000000002,19.827,12.742,17.733,9.521,15.853,8.036,12.413,8.4,11.547
2017,2.580974118534234,9.879,10.808,10.850999999999999,15.735,13.290999999999999,17.576,14.864,19.382,20.033,20.48,19.827,15.97,17.733,14.404000000000002,15.853,12.742,12.413,9.521,11.547,8.036,12.015999999999998
2017,2.6232182655855123,9.655,15.735,9.879,17.576,10.850999999999999,19.382,13.290999999999999,20.033,20.48,19.827,17.733,16.512999999999998,15.853,15.97,12.413,14.404000000000002,11.547,12.742,12.015999999999998,9.521,12.909
2017,2.6311691567662523,10.808,17.576,9.655,19.382,9.879,20.033,10.850999999999999,20.48,19.827,17.733,15.853,17.191,12.413,16.512999999999998,11.547,15.97,12.015999999999998,14.404000000000002,12.909,12.742,18.047
