year,Price,lag1,peek1,lag2,peek2,lag3,peek3,lag4,peek4,lag5,peek5,lag6,peek6,lag7,peek7,lag8,peek8,lag9,peek9,lag10,peek10,lag11,peek11,lag12,peek12
2015,12.91,13.42,12.161,12.632,11.008,12.412,9.103,11.219000000000001,8.4,9.96,8.036,7.068,9.521,6.439,12.742,7.671,14.404000000000002,7.907,15.97,9.551,16.512999999999998,10.251,17.191,11.058,16.687
2015,13.03,13.384,11.008,13.42,9.103,12.632,8.4,12.412,8.036,11.219000000000001,9.521,9.96,12.742,7.068,14.404000000000002,6.439,15.97,7.671,16.512999999999998,7.907,17.191,9.551,16.687,10.251,14.864
2015,12.72,12.161,9.103,13.384,8.4,13.42,8.036,12.632,9.521,12.412,12.742,11.219000000000001,14.404000000000002,9.96,15.97,7.068,16.512999999999998,6.439,17.191,7.671,16.687,7.907,14.864,9.551,13.290999999999999
2015,12.71,11.008,8.4,12.161,8.036,13.384,9.521,13.42,12.742,12.632,14.404000000000002,12.412,15.97,11.219000000000001,16.512999999999998,9.96,17.191,7.068,16.687,6.439,14.864,7.671,13.290999999999999,7.907,10.850999999999999
2015,12.32,9.103,8.036,11.008,9.521,12.161,12.742,13.384,14.404000000000002,13.42,15.97,12.632,16.512999999999998,12.412,17.191,11.219000000000001,16.687,9.96,14.864,7.068,13.290999999999999,6.439,10.850999999999999,7.671,9.879
2016,11.99,8.4,9.521,9.103,12.742,11.008,14.404000000000002,12.161,15.97,13.384,16.512999999999998,13.42,17.191,12.632,16.687,12.412,14.864,11.219000000000001,13.290999999999999,9.96,10.850999999999999,7.068,9.879,6.439,9.655
2016,12.14,8.036,12.742,8.4,14.404000000000002,9.103,15.97,11.008,16.512999999999998,12.161,17.191,13.384,16.687,13.42,14.864,12.632,13.290999999999999,12.412,10.850999999999999,11.219000000000001,9.879,9.96,9.655,7.068,10.808
2016,12.56,9.521,14.404000000000002,8.036,15.97,8.4,16.512999999999998,9.103,17.191,11.008,16.687,12.161,14.864,13.384,13.290999999999999,13.42,10.850999999999999,12.632,9.879,12.412,9.655,11.219000000000001,10.808,9.96,15.735
2016,12.43,12.742,15.97,9.521,16.512999999999998,8.036,17.191,8.4,16.687,9.103,14.864,11.008,13.290999999999999,12.161,10.850999999999999,13.384,9.879,13.42,9.655,12.632,10.808,12.412,15.735,11.219000000000001,17.576
2016,12.79,14.404000000000002,16.512999999999998,12.742,17.191,9.521,16.687,8.036,14.864,8.4,13.290999999999999,9.103,10.850999999999999,11.008,9.879,12.161,9.655,13.384,10.808,13.42,15.735,12.632,17.576,12.412,19.382
2016,12.73,15.97,17.191,14.404000000000002,16.687,12.742,14.864,9.521,13.290999999999999,8.036,10.850999999999999,8.4,9.879,9.103,9.655,11.008,10.808,12.161,15.735,13.384,17.576,13.42,19.382,12.632,20.033
2016,12.68,16.512999999999998,16.687,15.97,14.864,14.404000000000002,13.290999999999999,12.742,10.850999999999999,9.521,9.879,8.036,9.655,8.4,10.808,9.103,15.735,11.008,17.576,12.161,19.382,13.384,20.033,13.42,20.48
2016,12.88,17.191,14.864,16.512999999999998,13.290999999999999,15.97,10.850999999999999,14.404000000000002,9.879,12.742,9.655,9.521,10.808,8.036,15.735,8.4,17.576,9.103,19.382,11.008,20.033,12.161,20.48,13.384,19.827
2016,12.87,16.687,13.290999999999999,17.191,10.850999999999999,16.512999999999998,9.879,15.97,9.655,14.404000000000002,10.808,12.742,15.735,9.521,17.576,8.036,19.382,8.4,20.033,9.103,20.48,11.008,19.827,12.161,17.733
2016,12.46,14.864,10.850999999999999,16.687,9.879,17.191,9.655,16.512999999999998,10.808,15.97,15.735,14.404000000000002,17.576,12.742,19.382,9.521,20.033,8.036,20.48,8.4,19.827,9.103,17.733,11.008,15.853
2016,12.75,13.290999999999999,9.879,14.864,9.655,16.687,10.808,17.191,15.735,16.512999999999998,17.576,15.97,19.382,14.404000000000002,20.033,12.742,20.48,9.521,19.827,8.036,17.733,8.4,15.853,9.103,12.413
2016,12.23,10.850999999999999,9.655,13.290999999999999,10.808,14.864,15.735,16.687,17.576,17.191,19.382,16.512999999999998,20.033,15.97,20.48,14.404000000000002,19.827,12.742,17.733,9.521,15.853,8.036,12.413,8.4,11.547
2017,12.21,9.879,10.808,10.850999999999999,15.735,13.290999999999999,17.576,14.864,19.382,16.687,20.033,17.191,20.48,16.512999999999998,19.827,15.97,17.733,14.404000000000002,15.853,12.742,12.413,9.521,11.547,8.036,12.015999999999998
2017,12.78,9.655,15.735,9.879,17.576,10.850999999999999,19.382,13.290999999999999,20.033,14.864,20.48,16.687,19.827,17.191,17.733,16.512999999999998,15.853,15.97,12.413,14.404000000000002,11.547,12.742,12.015999999999998,9.521,12.909
2017,12.89,10.808,17.576,9.655,19.382,9.879,20.033,10.850999999999999,20.48,13.290999999999999,19.827,14.864,17.733,16.687,15.853,17.191,12.413,16.512999999999998,11.547,15.97,12.015999999999998,14.404000000000002,12.909,12.742,18.047
